article_id,newspaper,year_window,search_term,article_title,article_url,published_date,updated_date,image_index,image_url,local_image_path,caption,credit,positive_chart_signal_count,positive_chart_signals,negative_photo_signal_count,negative_photo_signals,review_priority,auto_review_label,dedup_image_path,metadata_source_csv
guardian_5da7ad14e8,The Guardian,2021,"""1.5C""","Scott Morrison’s net zero modelling reveals a slow, lazy and shockingly irresponsible approach to ‘climate action’",https://www.theguardian.com/environment/2021/nov/13/scott-morrisons-net-zero-modelling-reveals-a-slow-lazy-and-shockingly-irresponsible-approach-to-climate-action,2021-11-12,2021-11-13,2,https://i.guim.co.uk/img/media/5cb3589de72c596ce6ec46c6633d23a68221b8e0/0_0_733_691/master/733.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2021-11-12_guardian_5da7ad14e8_img02.jpg,,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2021-11-12_guardian_5da7ad14e8_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2021.csv
guardian_dc6c0ff598,The Guardian,2021,"""global temperature""","Cop26: the goal of 1.5C of climate heating is alive, but only just",https://www.theguardian.com/environment/2021/nov/13/cop26-the-goal-of-15c-of-climate-heating-is-alive-but-only-just,2021-11-13,2021-11-13,1,https://i.guim.co.uk/img/media/bdd3ffd3ef9dc3fc3114b632499b884b8475c90e/0_85_5760_3456/master/5760.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2021-11-13_guardian_dc6c0ff598_img01.jpg,Demonstrators raise a banner in front of a giant globe in the final hours of the UN Cop26 climate summit in Glasgow. Photograph: Murdo MacLeod/The Guardian,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2021-11-13_guardian_dc6c0ff598_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2021.csv
guardian_65aa3a7a47,The Guardian,2021,"""net zero""",FTSE 100 posts biggest rise since July; Darktrace and Johnson Matthey to leave in reshuffle – as it happened,https://www.theguardian.com/business/live/2021/dec/01/uk-house-prices-factories-stock-markets-economy-covid-oil-pound-,2021-12-01,2021-12-01,2,https://i.guim.co.uk/img/media/14d290cef72fcc83e8403f21a24f482ac569d9ca/0_0_584_346/master/584.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2021-12-01_guardian_65aa3a7a47_img02.jpg,The FTSE 100 index over the last three months Photograph: Refinitiv,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2021-12-01_guardian_65aa3a7a47_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2021.csv
guardian_65aa3a7a47,The Guardian,2021,"""net zero""",FTSE 100 posts biggest rise since July; Darktrace and Johnson Matthey to leave in reshuffle – as it happened,https://www.theguardian.com/business/live/2021/dec/01/uk-house-prices-factories-stock-markets-economy-covid-oil-pound-,2021-12-01,2021-12-01,5,https://i.guim.co.uk/img/media/bd16462faa9ce747e1415e6d79d0640bb225eff5/0_0_784_519/master/784.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2021-12-01_guardian_65aa3a7a47_img05.jpg,ADP private payroll report for November 2021 Photograph: ADP,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2021-12-01_guardian_65aa3a7a47_img05.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2021.csv
guardian_4754151c51,The Guardian,2021,"""net zero""",World stock markets rally as Omicron fears ease – as it happened,https://www.theguardian.com/business/live/2021/dec/07/china-imports-trade-markets-uk-house-prices-high-oil-ftse-uk-germany-business-live,2021-12-07,2021-12-09,1,https://i.guim.co.uk/img/media/c75cd8dedd81720eeb38083dda968577cf4e342c/0_0_503_228/master/503.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2021-12-07_guardian_4754151c51_img01.jpg,"European stock markets, December 07 2021 Photograph: Refinitiv",,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2021-12-07_guardian_4754151c51_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2021.csv
guardian_4754151c51,The Guardian,2021,"""net zero""",World stock markets rally as Omicron fears ease – as it happened,https://www.theguardian.com/business/live/2021/dec/07/china-imports-trade-markets-uk-house-prices-high-oil-ftse-uk-germany-business-live,2021-12-07,2021-12-09,3,https://i.guim.co.uk/img/media/c8f7565de1e0ce9b55cbe661b98a21acabb9d210/0_0_741_402/master/741.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2021-12-07_guardian_4754151c51_img03.jpg,The FTSE 100 this year Photograph: Refinitiv,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2021-12-07_guardian_4754151c51_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2021.csv
guardian_3799d35f1a,The Guardian,2021,"""climate change""",No 10 denies claim Boris Johnson lied to standards adviser over flat refurbishment – as it happened,https://www.theguardian.com/politics/live/2021/dec/09/uk-covid-live-boris-johnson-tory-revolt-coronavirus-plan-b-no-10-parties-latest-updates,2021-12-09,2021-12-10,3,https://i.guim.co.uk/img/media/fde2a16a862a6a36eb25e04b970300781f58adf5/0_0_2016_878/master/2016.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2021-12-09_guardian_3799d35f1a_img03.jpg,Covid dashboard. Photograph: Gov.UK,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2021-12-09_guardian_3799d35f1a_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2021.csv
guardian_4aab1cc04f,The Guardian,2021,"""net zero""",UK high streets suffer from Omicron concerns; Davos summit postponed – as it happened,https://www.theguardian.com/business/live/2021/dec/20/omicron-coronavirus-covid-19-christmas-shopping-ftse-retail-business-live,2021-12-20,2021-12-20,3,https://i.guim.co.uk/img/media/5148820ef192d64cef4685e2b853fd9750c66a0d/0_0_884_576/master/884.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2021-12-20_guardian_4aab1cc04f_img03.jpg,The pound fell in value on Monday to nearly its lowest point in a year. Photograph: Refinitiv,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2021-12-20_guardian_4aab1cc04f_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2021.csv
guardian_4aab1cc04f,The Guardian,2021,"""net zero""",UK high streets suffer from Omicron concerns; Davos summit postponed – as it happened,https://www.theguardian.com/business/live/2021/dec/20/omicron-coronavirus-covid-19-christmas-shopping-ftse-retail-business-live,2021-12-20,2021-12-20,4,https://i.guim.co.uk/img/media/c59c6c798d674f5fbb16d09189875f4e76536523/0_0_864_548/master/864.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2021-12-20_guardian_4aab1cc04f_img04.jpg,The FTSE 100 recovered some ground after 9:20am GMT on Monday. Photograph: Refinitiv,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2021-12-20_guardian_4aab1cc04f_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2021.csv
guardian_4aab1cc04f,The Guardian,2021,"""net zero""",UK high streets suffer from Omicron concerns; Davos summit postponed – as it happened,https://www.theguardian.com/business/live/2021/dec/20/omicron-coronavirus-covid-19-christmas-shopping-ftse-retail-business-live,2021-12-20,2021-12-20,6,https://i.guim.co.uk/img/media/ab4d2f6639b30f82162ea8778bfb4a0a88cdbd69/0_0_862_545/master/862.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2021-12-20_guardian_4aab1cc04f_img06.jpg,The FTSE 100 has fallen to its lowest level in a fortnight amid renewed concerns over the spread of the omicron variant. Photograph: Refinitiv,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2021-12-20_guardian_4aab1cc04f_img06.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2021.csv
guardian_7a6ced1f15,The Guardian,2021,"""climate change""","Farewell to 2021 … a year that was darker, stranger and even less fun than the one before",https://www.theguardian.com/commentisfree/2021/dec/24/farewell-to-2021-a-year-that-was-darker-stranger-and-even-less-fun-than-the-one-before,2021-12-23,2021-12-23,3,https://i.guim.co.uk/img/media/354bbf71e15cf37292db2d9a829c8c6a109c1add/0_0_1280_720/1280.png?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2021-12-23_guardian_7a6ced1f15_img03.png,2021 year in review: rewind through the highs and lows of Australian politics – video,,0,,1,video,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2021-12-23_guardian_7a6ced1f15_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2021.csv
guardian_e76d5e3c05,The Guardian,2021,"""climate change""",Nord Stream 2: how Putin’s pipeline paralysed the west,https://www.theguardian.com/world/2021/dec/23/nord-stream-2-how-putins-pipeline-paralysed-the-west,2021-12-23,2022-09-05,1,https://i.guim.co.uk/img/media/90c341930384c582834b9eed9f7beea5b642902c/0_73_8256_4954/master/8256.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2021-12-23_guardian_e76d5e3c05_img01.jpg,"A sign reading ‘Nord Stream 2 Committed. Reliable. Safe’ hangs above a painted map at the natural gas receiving station in the Lubmin industrial estate in Lubmin, Germany. Photograph: Stefan Sauer/AP",,2,graph|map,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2021-12-23_guardian_e76d5e3c05_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2021.csv
guardian_db62ec12e5,The Guardian,2022,"""carbon budget""",Revealed: leading climate research publisher helps fuel oil and gas drilling,https://www.theguardian.com/environment/2022/feb/24/elsevier-publishing-climate-science-fossil-fuels,2022-02-24,2023-12-07,3,https://i.guim.co.uk/img/media/73ee6b2dcad27d8eceb830200179625108b916b0/0_0_1140_1558/master/1140.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2022-02-24_guardian_db62ec12e5_img03.jpg,"The Lancet, one of Elsevier’s top journals, publishes an annual report on how climate warming affects human health. Photograph: The Lancet",,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2022-02-24_guardian_db62ec12e5_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2022.csv
guardian_ab63fdbd71,The Guardian,2022,IPCC,"Profiteering bosses, not workers, are pushing up inflation. Here’s how to fight back",https://www.theguardian.com/commentisfree/2022/jun/17/profiteering-bosses-workers-inflation-unite-sharon-graham-labour,2022-06-17,2022-06-17,1,https://i.guim.co.uk/img/media/56f0eacffe4ab0f38fc3fff1a3ef9609a426e0a9/0_0_2560_1536/master/2560.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2022-06-17_guardian_ab63fdbd71_img01.jpg,Illustration: Ben Jennings/The Guardian,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2022-06-17_guardian_ab63fdbd71_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2022.csv
guardian_cd7b0838ac,The Guardian,2022,IPCC,"IPCC, methane and carbon offsetting: Cop27 jargon buster",https://www.theguardian.com/environment/2022/nov/05/ipcc-methane-carbon-offsetting-cop27-jargon-buster-un-climate-talks-egypt,2022-11-05,2022-11-05,1,https://i.guim.co.uk/img/media/b377173177764db695c77016fa38381e97ce08ea/0_0_5000_3000/master/5000.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2022-11-05_guardian_cd7b0838ac_img01.jpg,"Signage in Sharm el-Sheikh, Egypt, promoting the Cop27 summit on the climate emergency. Composite: Guardian Design/AP",,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2022-11-05_guardian_cd7b0838ac_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2022.csv
guardian_9327c6c012,The Guardian,2022,"""1.5C""",Is China doing enough to combat the climate crisis?,https://www.theguardian.com/world/2022/nov/11/china-climate-crisis-renewable-energy-goals,2022-11-11,2022-11-11,1,https://i.guim.co.uk/img/media/86e3c6d6a3a16c52488005591fe214260a4e0765/0_0_5000_3000/master/5000.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2022-11-11_guardian_9327c6c012_img01.jpg,"The Chinese government has invested heavily in electric vehicles. By June, the country had nearly 10m new-energy vehicles. Composite: Guardian Design/Getty Images",,0,,1,getty,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2022-11-11_guardian_9327c6c012_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2022.csv
guardian_c19f45e24e,The Guardian,2022,"""global temperature""",The Australian reheats discredited climate claims in Cop ‘fact check’,https://www.theguardian.com/environment/2022/nov/17/the-australian-reheats-discredited-climate-claims-in-cop-fact-check,2022-11-16,2022-11-17,2,https://i.guim.co.uk/img/media/49cd50650552f259d1a1bf8cab76956d498e0bc4/140_0_1922_1921/master/1922.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2022-11-16_guardian_c19f45e24e_img02.png,"A chart from the Intergovernmental Panel on Climate Change’s 2021 report showing temperatures over the past 2,000 years. Photograph: IPCC",,2,chart|graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2022-11-16_guardian_c19f45e24e_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2022.csv
guardian_669d717afa,The Guardian,2022,"""net zero""",Jeremy Hunt says he has not ‘ducked difficult decisions’ as OBR says living standards growth wiped out – as it happened,https://www.theguardian.com/politics/live/2022/nov/17/autumn-statement-2022-live-jeremy-hunt-to-unveil-budget-plans-as-labour-says-12-years-of-tory-economic-failure-holding-uk-back-rishi-sunak-latest-updates,2022-11-17,2024-09-25,1,https://i.guim.co.uk/img/media/9033ddc69caa72215e84583f3cd797ae6c5be88f/0_0_1368_830/master/1368.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2022-11-17_guardian_669d717afa_img01.jpg,UK tax receipt forecasts Photograph: OBR,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2022-11-17_guardian_669d717afa_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2022.csv
guardian_1091e69046,The Guardian,2022,"""net zero""",Black Friday retail footfall below pre-pandemic levels amid cost of living crisis – as it happened,https://www.theguardian.com/business/live/2022/nov/25/black-friday-retailers-bleak-friday-cost-of-living-strike-amazon-economy-hospitality-business-live,2022-11-25,2022-11-25,1,https://i.guim.co.uk/img/media/3f875a63a1f8accf456646e973ad6ec75bba6678/0_0_774_257/master/774.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2022-11-25_guardian_1091e69046_img01.jpg,UK Black Friday football figures Photograph: Springboard,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2022-11-25_guardian_1091e69046_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2022.csv
guardian_e6267d52e3,The Guardian,2022,"""net zero""",Australia is on track … sort of: official expert advice urges a ‘big upward shift’ on emissions cuts,https://www.theguardian.com/australia-news/2022/dec/01/australia-is-on-track-sort-of-official-expert-advice-urges-a-big-upward-shift-on-emissions-cuts,2022-12-01,2022-12-02,2,https://i.guim.co.uk/img/media/01f0747229013f26c286a6b9d4389b4ed965d102/216_131_1490_838/1490.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2022-12-01_guardian_e6267d52e3_img02.jpg,"The truth about getting to net zero, according to the numbers – video",,0,,1,video,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2022-12-01_guardian_e6267d52e3_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2022.csv
guardian_82ad9a3e59,The Guardian,2022,"""climate change""",Millennials and gen Z have deserted the Coalition – this could be dire for the opposition,https://www.theguardian.com/commentisfree/2022/dec/05/millennials-and-gen-z-have-deserted-the-coalition-this-could-be-dire-for-the-opposition,2022-12-04,2022-12-05,2,https://i.guim.co.uk/img/media/7d96d70ecd9cd967fe911c3598fc0d4fb1e450d4/0_4_606_364/master/606.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2022-12-04_guardian_82ad9a3e59_img02.jpg,Photograph: AES,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2022-12-04_guardian_82ad9a3e59_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2022.csv
guardian_82ad9a3e59,The Guardian,2022,"""climate change""",Millennials and gen Z have deserted the Coalition – this could be dire for the opposition,https://www.theguardian.com/commentisfree/2022/dec/05/millennials-and-gen-z-have-deserted-the-coalition-this-could-be-dire-for-the-opposition,2022-12-04,2022-12-05,3,https://i.guim.co.uk/img/media/330d0136f792e5a257a04cefa4b45b30bb22a8f1/0_0_606_776/master/606.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2022-12-04_guardian_82ad9a3e59_img03.jpg,Photograph: AES,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2022-12-04_guardian_82ad9a3e59_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2022.csv
guardian_bc1481984c,The Guardian,2022,"""net zero""",£18bn project to link UK to huge wind and solar farm in Sahara delayed by a year,https://www.theguardian.com/business/2022/dec/04/government-chaos-delays-uk-sahara-energy-link,2022-12-04,2022-12-07,2,https://i.guim.co.uk/img/media/4f644901c088bcce2bd9d364af5db7807d2fef8b/288_115_647_952/master/647.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2022-12-04_guardian_bc1481984c_img02.jpg,The proposed route of the Morocco to UK undersea cable. Photograph: Xlinks,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2022-12-04_guardian_bc1481984c_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2022.csv
guardian_5fc6781661,The Guardian,2022,"""net zero""",UK car sales jumped 23.5% in November despite 2023 recession looming – as it happened,https://www.theguardian.com/business/live/2022/dec/05/uk-2023-recession-oil-opec-output-cuts-services-sector-car-sales-business-live,2022-12-05,2022-12-06,1,https://i.guim.co.uk/img/media/c6e1c50cad2da55b601b315d7ebcde41cae2eb81/0_0_1200_598/master/1200.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2022-12-05_guardian_5fc6781661_img01.jpg,Photograph: SMMT,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2022-12-05_guardian_5fc6781661_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2022.csv
guardian_5d6e8222ec,The Guardian,2022,"""climate change""",Australia’s record-breaking weather in 2022: a very wet and sometimes very hot year,https://www.theguardian.com/australia-news/2022/dec/30/australias-ninth-wettest-and-20th-hottest-year-looking-back-at-the-weather-in-2022,2022-12-29,2023-01-05,2,https://i.guim.co.uk/img/media/97e29224a1f9a6df9b12c8a616ee4587f346d55b/0_0_1499_1029/master/1499.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2022-12-29_guardian_5d6e8222ec_img02.jpg,Most of Australia had above-average rainfall in 2022. Photograph: Bureau of Meteorology,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2022-12-29_guardian_5d6e8222ec_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2022.csv
guardian_5d6e8222ec,The Guardian,2022,"""climate change""",Australia’s record-breaking weather in 2022: a very wet and sometimes very hot year,https://www.theguardian.com/australia-news/2022/dec/30/australias-ninth-wettest-and-20th-hottest-year-looking-back-at-the-weather-in-2022,2022-12-29,2023-01-05,3,https://i.guim.co.uk/img/media/b820f307d19602b317052310596b47a653ec0f3f/0_0_1499_1029/master/1499.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2022-12-29_guardian_5d6e8222ec_img03.jpg,2022 rainfall totals for Australia as of 29 December. Photograph: Bureau of Meteorology,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2022-12-29_guardian_5d6e8222ec_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2022.csv
guardian_5d6e8222ec,The Guardian,2022,"""climate change""",Australia’s record-breaking weather in 2022: a very wet and sometimes very hot year,https://www.theguardian.com/australia-news/2022/dec/30/australias-ninth-wettest-and-20th-hottest-year-looking-back-at-the-weather-in-2022,2022-12-29,2023-01-05,4,https://i.guim.co.uk/img/media/8742be870bacb4842b2c4a70ece61436683686ff/0_0_680_467/master/680.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2022-12-29_guardian_5d6e8222ec_img04.jpg,January 13 recorded some of the hottest temperatures. Photograph: Bureau of Meteorology,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2022-12-29_guardian_5d6e8222ec_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2022.csv
guardian_dd7c8d1def,The Guardian,2022,"""1.5C""",Our favorite data stories: how Guardian US visualized 2022,https://www.theguardian.com/us-news/2022/dec/30/guardian-data-stories-visualized-2022,2022-12-30,2023-01-05,2,https://i.guim.co.uk/img/media/c0202d8bb707472b2a39fb8692621ca352502d80/0_0_1920_1152/master/1920.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2022-12-30_guardian_dd7c8d1def_img02.jpg,,,1,data,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2022-12-30_guardian_dd7c8d1def_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2022.csv
guardian_dd7c8d1def,The Guardian,2022,"""1.5C""",Our favorite data stories: how Guardian US visualized 2022,https://www.theguardian.com/us-news/2022/dec/30/guardian-data-stories-visualized-2022,2022-12-30,2023-01-05,3,https://i.guim.co.uk/img/media/1f1400ab17449cf1cee0204e552b24e856c46e38/0_0_1920_1152/master/1920.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2022-12-30_guardian_dd7c8d1def_img03.jpg,,,1,data,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2022-12-30_guardian_dd7c8d1def_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2022.csv
guardian_dd7c8d1def,The Guardian,2022,"""1.5C""",Our favorite data stories: how Guardian US visualized 2022,https://www.theguardian.com/us-news/2022/dec/30/guardian-data-stories-visualized-2022,2022-12-30,2023-01-05,4,https://i.guim.co.uk/img/media/dcf8a64547e8e27a31482e86da34788cadb2224d/0_0_1920_1152/master/1920.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2022-12-30_guardian_dd7c8d1def_img04.jpg,,,1,data,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2022-12-30_guardian_dd7c8d1def_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2022.csv
guardian_dd7c8d1def,The Guardian,2022,"""1.5C""",Our favorite data stories: how Guardian US visualized 2022,https://www.theguardian.com/us-news/2022/dec/30/guardian-data-stories-visualized-2022,2022-12-30,2023-01-05,6,https://i.guim.co.uk/img/media/b544f5a8e378741a34c6ddd4bfb29075b49138d7/1_0_1919_1152/master/1919.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2022-12-30_guardian_dd7c8d1def_img06.jpg,,,1,data,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2022-12-30_guardian_dd7c8d1def_img06.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2022.csv
guardian_dd7c8d1def,The Guardian,2022,"""1.5C""",Our favorite data stories: how Guardian US visualized 2022,https://www.theguardian.com/us-news/2022/dec/30/guardian-data-stories-visualized-2022,2022-12-30,2023-01-05,7,https://i.guim.co.uk/img/media/af962d2566e34d7ccac9123cdb84067dbe8e9637/1_0_1919_1152/master/1919.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2022-12-30_guardian_dd7c8d1def_img07.jpg,,,1,data,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2022-12-30_guardian_dd7c8d1def_img07.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2022.csv
guardian_dd7c8d1def,The Guardian,2022,"""1.5C""",Our favorite data stories: how Guardian US visualized 2022,https://www.theguardian.com/us-news/2022/dec/30/guardian-data-stories-visualized-2022,2022-12-30,2023-01-05,8,https://i.guim.co.uk/img/media/6f9d1337bab7e41e50a9cecceb7f58b362143c52/0_70_1268_761/master/1268.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2022-12-30_guardian_dd7c8d1def_img08.jpg,,,1,data,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2022-12-30_guardian_dd7c8d1def_img08.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2022.csv
